feature,importance_mdi,importance_perm_mean,importance_perm_std,significant
endmember_MagpieData mean NpValence,0.0027494883687826776,0.0012262001128180045,0.0008872342954058259,True
MagpieData mode NsUnfilled,0.0016941543551336966,0.0011555050742941165,0.0009068339678731776,True
endmember_MagpieData maximum NsValence,0.0013530750076158064,0.0011266527731626148,0.0007567974771554692,True
endmember_n_symmetry_ops,0.0036676773164746462,0.0011089534884825309,0.0006179580279492861,True
endmember_MagpieData avg_dev NfValence,0.0029418068770895507,0.001106545198448408,0.0004643494205663629,True
endmember_energy_above_hull,0.0019630334665471346,0.0010220174095456086,0.00044924764516089726,True
endmember_MagpieData mode NsValence,0.0023494417700683236,0.000985344221245643,0.000365909494100042,True
endmember_MagpieData range NsUnfilled,0.003561595059061961,0.0008952424745035659,0.0006808167533118625,True
endmember_MagpieData minimum MeltingT,0.0024291566814363093,0.0005903808080699568,0.0003736284503838812,True
MagpieData maximum NpUnfilled,0.0006812910909634475,0.0005236241170688105,0.0002592682832037947,True
endmember_MagpieData range NdValence,0.0015454320341362856,0.00046424984295182213,0.0005443073486364663,False
MagpieData minimum NdValence,0.001610012336323179,0.0004455279462728112,0.00036936943364831526,True
endmember_is_stable,0.0006581734497725747,0.0003131919307809483,0.00017248897856827797,True
endmember_MagpieData mean NdUnfilled,0.0006936499099893586,0.0002532263219540254,0.0001829579411173839,True
endmember_MagpieData range NdUnfilled,0.0006852620706560015,7.101729529318257e-05,0.0001318445711852744,False
endmember_MagpieData mode NValence,0.0009832325972950178,7.055870245764317e-05,0.0001853575517783849,False
endmember_MagpieData maximum GSbandgap,8.76854798544132e-05,3.848046988927378e-05,3.933990346084584e-05,False
mp_material_id_forced,0.00013367850875608812,1.1808645141020424e-05,9.556795676057176e-05,False
endmember_MagpieData minimum NpValence,0.0,-1.1102230246251566e-17,3.33066907387547e-17,False
MagpieData range Column,0.0,-1.1102230246251566e-17,3.33066907387547e-17,False
MagpieData range NpUnfilled,0.0,-1.3877787807814457e-17,3.671717528720129e-17,False
endmember_MagpieData minimum NfUnfilled,0.0,-1.3877787807814457e-17,3.671717528720129e-17,False
MagpieData range NdValence,0.0,-1.3877787807814457e-17,3.671717528720129e-17,False
MagpieData range CovalentRadius,0.0,-1.6653345369377347e-17,3.9642891350404606e-17,False
MagpieData avg_dev SpaceGroupNumber,0.0,-1.9428902930940238e-17,4.2184822728249147e-17,False
MagpieData minimum GSmagmom,0.0,-1.9428902930940238e-17,4.2184822728249147e-17,False
endmember_MagpieData minimum NdUnfilled,0.0,-1.9428902930940238e-17,4.2184822728249147e-17,False
MagpieData avg_dev NdValence,0.0,-1.9428902930940238e-17,4.2184822728249147e-17,False
MagpieData avg_dev NsUnfilled,0.0,-1.9428902930940238e-17,4.2184822728249147e-17,False
MagpieData range Number,0.0,-1.9428902930940238e-17,4.2184822728249147e-17,False
endmember_n_near_hull,0.0,-2.2204460492503132e-17,4.440892098500627e-17,False
MagpieData avg_dev GSmagmom,0.0,-2.2204460492503132e-17,4.4408920985006264e-17,False
MagpieData range NsValence,0.0,-2.2204460492503132e-17,4.440892098500627e-17,False
endmember_MagpieData mean NfUnfilled,0.0,-2.2204460492503132e-17,4.4408920985006264e-17,False
MagpieData maximum NfUnfilled,0.0,-2.4980018054066023e-17,4.636095143475978e-17,False
endmember_MagpieData mean GSmagmom,0.0,-2.4980018054066023e-17,4.636095143475978e-17,False
endmember_MagpieData mode GSmagmom,0.0,-2.4980018054066023e-17,4.636095143475978e-17,False
MagpieData range NValence,0.0,-2.4980018054066023e-17,4.636095143475978e-17,False
MagpieData range NfUnfilled,0.0,-2.4980018054066023e-17,4.636095143475978e-17,False
MagpieData avg_dev NsValence,0.0,-2.4980018054066023e-17,4.636095143475978e-17,False
MagpieData avg_dev Electronegativity,0.0,-2.4980018054066023e-17,4.636095143475978e-17,False
MagpieData avg_dev Row,0.0,-2.4980018054066023e-17,4.636095143475978e-17,False
endmember_MagpieData maximum GSmagmom,0.0,-2.4980018054066023e-17,4.636095143475979e-17,False
MagpieData range MendeleevNumber,0.0,-2.4980018054066023e-17,4.636095143475979e-17,False
MagpieData mode GSmagmom,0.0,-2.4980018054066023e-17,4.636095143475979e-17,False
MagpieData range GSmagmom,0.0,-2.4980018054066023e-17,4.636095143475978e-17,False
MagpieData range SpaceGroupNumber,0.0,-2.4980018054066023e-17,4.636095143475978e-17,False
MagpieData avg_dev GSvolume_pa,0.0,-2.4980018054066023e-17,4.636095143475978e-17,False
